2022/05/03 06:34:27 [error] 6960#6960: *239953 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /360x480 HTTP/1.1", upstream: "http://127.0.0.1:3001/360x480", host: "place-puppy.com", referrer: "https://alertrover.com/?logrocket=false"
2022/05/03 06:35:12 [error] 6960#6960: *239955 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.57, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:35:12 [error] 6960#6960: *239955 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.57, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:35:29 [error] 6960#6960: *239955 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.57, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:35:29 [error] 6960#6960: *239955 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.57, server: place-puppy.com, request: "GET /100x100 HTTP/1.1", upstream: "http://127.0.0.1:3001/100x100", host: "place-puppy.com", referrer: "https://admin.waghotels.com/"
2022/05/03 06:37:49 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /30x30 HTTP/1.1", upstream: "http://127.0.0.1:3001/30x30", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:37:51 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:37:59 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:37:59 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:38:00 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:38:01 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:38:01 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:38:02 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:38:03 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:38:07 [error] 6960#6960: *239960 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.241.23, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:41:42 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /30x30 HTTP/1.1", upstream: "http://127.0.0.1:3001/30x30", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:41:46 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:41:47 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
2022/05/03 06:41:49 [error] 6960#6960: *239971 connect() failed (111: Connection refused) while connecting to upstream, client: 108.162.242.36, server: place-puppy.com, request: "GET /80x90 HTTP/1.1", upstream: "http://127.0.0.1:3001/80x90", host: "place-puppy.com", referrer: "http://localhost:9001/"
